,l2wgrid1,l2wgrid2,l2wgrid3,l2wgrid4,l2wgrid5,l2wgrid6,l2wgrid7,l2wgrid8,l2wgrid9,l2wgrid10,l2wgrid11,l2wgrid12,l2wgrid13,l2wgrid14,l2wgrid15,l2wgrid16,l2wgrid17,l2wgrid18,l2wgrid19,l2wgrid20,l2wgrid21,l2wgrid22,l2wgrid23,l2wgrid24,l2wgrid25,l2wgrid26,l2wgrid27,l2wgrid28,l2wgrid29,l2wgrid30,l2wgrid31,l2wgrid32,l2wgrid33,l2wgrid34,l2wgrid35,l2wgrid36,l2wgrid37,l2wgrid38,l2wgrid39,l2wgrid40,l2wgrid41,l2wgrid42,l2wgrid43,l2wgrid44,l2wgrid45,l2wgrid46,l2wgrid47,l2wgrid48,l2wgrid49,l2wgrid50,l1wgrid1,l1wgrid2,l1wgrid3,l1wgrid4,l1wgrid5,l1wgrid6,l1wgrid7,l1wgrid8,l1wgrid9,l1wgrid10,l1wgrid11,l1wgrid12,l1wgrid13,l1wgrid14,l1wgrid15,l1wgrid16,l1wgrid17,l1wgrid18,l1wgrid19,l1wgrid20,l1wgrid21,l1wgrid22,l1wgrid23,l1wgrid24,l1wgrid25,l1wgrid26,l1wgrid27,l1wgrid28,l1wgrid29,l1wgrid30,l1wgrid31,l1wgrid32,l1wgrid33,l1wgrid34,l1wgrid35,l1wgrid36,l1wgrid37,l1wgrid38,l1wgrid39,l1wgrid40,l1wgrid41,l1wgrid42,l1wgrid43,l1wgrid44,l1wgrid45,l1wgrid46,l1wgrid47,l1wgrid48,l1wgrid49,l1wgrid50,l1dgrid1,l1dgrid2,l1dgrid3,l1dgrid4,l1dgrid5,l1dgrid6,l1dgrid7,l1dgrid8,l1dgrid9,l1dgrid10,l1dgrid11,l1dgrid12,l1dgrid13,l1dgrid14,l1dgrid15,l1dgrid16,l1dgrid17,l1dgrid18,l1dgrid19,l1dgrid20,l1dgrid21,l1dgrid22,l1dgrid23,l1dgrid24,l1dgrid25,l1dgrid26,l1dgrid27,l1dgrid28,l1dgrid29,l1dgrid30,l1dgrid31,l1dgrid32,l1dgrid33,l1dgrid34,l1dgrid35,l1dgrid36,l1dgrid37,l1dgrid38,l1dgrid39,l1dgrid40,l1dgrid41,l1dgrid42,l1dgrid43,l1dgrid44,l1dgrid45,l1dgrid46,l1dgrid47,l1dgrid48,l1dgrid49,l1dgrid50,weekday01,weekday02,weekday03,weekday04,weekday05,weekday06,weekday07,hour
67,2,0,0,0,1,3,0,0,1,3,3,3,3,3,6,3,1,2,1,4,2,0,2,1,0,0,2,3,4,3,1,0,2,1,1,1,4,2,6,1,1,5,4,3,1,1,1,2,3,3,1,0,0,0,2,2,0,1,1,3,2,2,2,1,1,2,1,2,1,2,0,2,0,2,0,0,3,1,1,1,1,1,3,2,1,2,1,0,2,0,0,2,2,3,1,0,2,1,1,5,0.4846714735031128,-0.0,-0.0,-0.0,0.7791737914085388,1.9840261936187744,0.04435846209526062,0.0653475672006607,1.6752557754516602,1.2804439067840576,1.3151921033859253,1.3113765716552734,2.8883469104766846,1.2625311613082886,2.2946677207946777,2.1102757453918457,1.0663810968399048,1.4872760772705078,0.7647470235824585,3.09501051902771,3.457087993621826,1.4734210968017578,1.1006958484649658,0.869021475315094,0.9587829113006592,0.2295665144920349,2.2636425495147705,2.203922986984253,1.9249720573425293,1.6748485565185547,0.8451217412948608,0.5084470510482788,1.1365591287612915,2.3723621368408203,3.1658051013946533,2.330265998840332,3.071866989135742,0.5635237097740173,4.871189117431641,0.9684891700744629,1.1389845609664917,6.787755966186523,5.420966625213623,2.4113833904266357,0.9571040868759155,1.3684296607971191,4.004014492034912,2.9289703369140625,2.8844242095947266,2.1001501083374023,0,0,0,0,1,0,0,11
68,1,0,0,0,0,4,0,0,2,2,2,2,4,2,2,4,2,2,0,8,5,3,0,3,0,0,6,3,3,2,1,1,2,1,6,1,2,0,8,0,1,6,4,2,1,0,2,3,3,3,0,0,1,0,1,0,0,0,3,2,2,2,5,2,2,0,1,0,2,3,1,0,2,1,3,0,3,3,3,2,0,1,0,0,0,2,3,0,7,1,2,5,2,2,2,3,1,3,4,4,0.16681969165802002,-0.0,-0.0,0.1875183880329132,0.9491844177246094,1.3765876293182373,0.23938675224781036,-0.0,2.026674747467041,0.6965619325637817,0.6712657809257507,0.7513120174407959,1.4050626754760742,1.2947713136672974,1.769549012184143,1.2587028741836548,0.5036374926567078,0.7764259576797485,0.33924710750579834,4.2400288581848145,3.1653547286987305,0.6918206810951233,1.083606481552124,0.8093291521072388,1.4399163722991943,0.012774333357810974,1.7989475727081299,0.49333471059799194,0.5538199543952942,1.059888243675232,0.319230318069458,0.27860331535339355,0.3101208806037903,1.0684177875518799,1.3808739185333252,1.4812664985656738,1.2872027158737183,0.5568091869354248,4.608706951141357,0.21341544389724731,0.6089624166488647,3.9305782318115234,2.8922410011291504,1.6815720796585083,0.2860482931137085,0.5302058458328247,2.1612050533294678,1.8332728147506714,1.710768699645996,2.254194736480713,0,0,0,0,1,0,0,12
69,0,0,0,0,1,1,0,0,4,0,0,0,1,1,3,1,0,1,0,5,2,1,1,0,1,0,0,0,0,1,1,0,0,2,1,1,1,0,5,0,2,4,3,1,1,0,1,3,3,2,1,0,0,0,2,1,0,0,3,0,0,0,0,1,1,2,0,0,0,2,1,2,0,1,3,0,0,0,0,0,1,0,0,2,1,3,2,0,2,2,0,3,3,1,0,0,2,2,2,0,0.07344288378953934,-0.0,-0.0,-0.0,0.5908190011978149,2.9468777179718018,0.17105349898338318,-0.0,1.8096628189086914,1.6942462921142578,1.6054809093475342,1.6040894985198975,2.1894264221191406,0.49909937381744385,1.1928818225860596,2.8528332710266113,0.5504775047302246,0.812271237373352,0.4638407230377197,4.299773216247559,3.7572526931762695,1.1683435440063477,1.0189948081970215,1.1500710248947144,1.792164921760559,0.08262614905834198,2.4348597526550293,1.2728594541549683,1.1856449842453003,0.894062340259552,0.5010173320770264,0.5782874822616577,0.41503775119781494,1.2733638286590576,1.985777735710144,2.9260623455047607,2.146599769592285,0.6104978919029236,4.523445129394531,0.29800960421562195,1.1260484457015991,5.189550399780273,3.44327712059021,2.3735365867614746,0.4392852783203125,0.9274942278862,3.736176013946533,2.5625553131103516,2.645874261856079,3.0545663833618164,0,0,0,0,1,0,0,13
70,0,0,0,0,0,4,0,0,3,1,1,1,2,5,5,5,1,1,0,3,2,3,0,0,1,0,4,1,0,8,0,0,1,1,1,1,4,0,4,0,0,7,3,0,0,0,4,4,4,0,0,0,0,0,0,7,0,0,4,1,1,1,2,6,6,7,2,3,1,2,3,2,0,2,2,1,4,1,1,5,1,0,2,5,4,6,4,0,3,0,0,8,4,2,0,1,3,2,2,2,-0.0,-0.0,-0.0,0.319641649723053,0.49776822328567505,0.8989943861961365,-0.0,0.007714122533798218,2.2368321418762207,0.7023271322250366,0.39966827630996704,0.5011955499649048,1.17727530002594,1.154534935951233,1.4525457620620728,0.9395260810852051,1.272802710533142,1.5024443864822388,0.4069226384162903,2.727586507797241,1.773361086845398,1.073591947555542,0.8656101822853088,1.0964958667755127,1.7106801271438599,0.4226295053958893,2.030240297317505,0.1306523084640503,0.015552043914794922,0.5521670579910278,0.23347017168998718,-0.0,1.0881993770599365,1.4074280261993408,2.238534927368164,1.1286579370498657,1.295015573501587,0.5725448727607727,3.716622829437256,0.45348459482192993,0.35804539918899536,1.9971561431884766,1.1995384693145752,1.6422080993652344,-0.0,0.2817855179309845,1.211551547050476,0.7976348400115967,0.806361734867096,2.2937211990356445,0,0,0,0,0,1,0,0
71,1,0,1,0,2,2,0,0,3,3,3,3,4,2,3,2,1,1,0,3,2,3,3,0,2,0,0,2,3,1,0,0,0,2,1,1,4,0,4,0,0,5,1,1,1,1,5,3,3,2,0,0,1,0,2,0,0,0,2,1,2,2,3,4,3,1,0,0,0,3,4,1,1,1,2,0,5,1,2,5,1,0,0,1,3,1,2,0,5,0,1,3,3,1,1,1,3,2,2,1,-0.0,-0.0,-0.0,0.07268606871366501,0.3045142889022827,2.021547317504883,-0.0,-0.0,3.7580294609069824,1.7142808437347412,1.3648195266723633,1.5964843034744263,2.429307699203491,1.7043827772140503,2.0176990032196045,1.9304687976837158,1.8496330976486206,1.9805697202682495,0.043574243783950806,2.094428777694702,1.5145065784454346,1.7931692600250244,0.3162054419517517,1.1068577766418457,2.595029592514038,0.2958737313747406,2.157954692840576,1.5308549404144287,1.4789488315582275,1.427832841873169,0.7654423117637634,0.30734699964523315,1.6481163501739502,2.4243011474609375,2.8469388484954834,1.7827987670898438,2.350968360900879,0.5174206495285034,3.1995410919189453,0.8335609436035156,0.5903522372245789,2.48901629447937,0.9644888639450073,1.8089596033096313,0.24483619630336761,0.540663480758667,2.463919162750244,1.2804102897644043,1.325483798980713,2.0902578830718994,0,0,0,0,0,1,0,1
72,0,0,0,0,1,6,0,0,4,1,1,1,3,1,0,6,2,1,0,5,3,1,1,1,6,0,4,2,2,1,2,1,2,2,4,3,2,0,9,1,1,4,0,1,1,1,1,3,3,1,0,0,0,0,1,2,0,0,3,1,1,1,1,2,3,2,2,2,1,4,4,0,0,0,0,1,2,1,0,2,0,0,2,2,2,3,1,0,4,0,0,3,2,0,0,1,3,1,1,3,0.5334076881408691,-0.0,-0.0,0.16772869229316711,0.8155685067176819,1.5558369159698486,0.057220131158828735,0.09468207508325577,2.658881664276123,1.522302508354187,1.3240903615951538,1.587406873703003,2.9861226081848145,3.6038920879364014,4.173717498779297,1.452343225479126,1.4253956079483032,1.4295986890792847,0.08268758654594421,3.9041695594787598,3.2680344581604004,0.7810497283935547,1.0722875595092773,1.0368056297302246,1.62725031375885,0.011702537536621094,3.311553478240967,1.7747126817703247,1.7177314758300781,3.049807548522949,0.6524616479873657,0.349825918674469,1.1568121910095215,2.2412607669830322,2.533905029296875,1.3671679496765137,2.3447492122650146,0.5018560290336609,6.8112664222717285,0.40612971782684326,0.9768204689025879,3.750779628753662,3.0310001373291016,2.857542037963867,0.2935296893119812,0.7571719884872437,1.218059778213501,1.7192450761795044,1.6602998971939087,2.8309073448181152,0,0,0,0,0,1,0,2
73,1,0,0,0,0,3,0,0,5,3,3,3,3,2,2,4,1,1,0,3,4,1,2,0,5,1,4,1,1,1,2,0,1,1,2,1,0,0,3,0,1,1,1,2,1,0,2,0,0,3,0,0,0,0,2,2,0,1,2,0,0,0,4,2,2,2,0,1,0,3,4,0,0,0,1,1,2,3,2,2,1,1,1,3,4,0,2,0,5,0,2,5,4,1,1,1,2,1,1,2,0.24347341060638428,-0.0,0.04114772379398346,-0.0,0.7879106402397156,1.7074885368347168,0.18248945474624634,0.44121548533439636,3.0513596534729004,1.0137178897857666,0.8737773895263672,1.1648378372192383,2.9191460609436035,1.3848270177841187,1.8255678415298462,1.6273729801177979,0.2276269793510437,0.515687108039856,0.1661175638437271,3.6001830101013184,3.5359678268432617,1.318636417388916,1.3273649215698242,0.8201277256011963,1.9802517890930176,0.3034992218017578,3.1223058700561523,1.8988933563232422,2.012617349624634,1.6637063026428223,0.5068055391311646,0.4048135280609131,0.22633415460586548,1.8047093152999878,2.3710312843322754,1.4031102657318115,1.3167457580566406,0.324116051197052,5.305896282196045,0.6324654221534729,1.3873863220214844,3.157047748565674,2.855225086212158,3.1336159706115723,0.38371002674102783,0.933858335018158,1.7414971590042114,1.042137861251831,1.0945067405700684,3.783982276916504,0,0,0,0,0,1,0,3
74,1,0,1,0,1,2,0,0,1,1,1,2,3,1,1,2,3,3,1,3,5,0,1,0,1,1,0,4,4,3,1,0,3,1,2,2,6,0,6,0,2,7,5,3,0,0,3,3,2,4,0,0,0,0,1,5,1,0,1,0,0,0,3,2,2,5,3,3,0,2,4,1,2,1,2,1,2,1,2,4,1,2,3,2,5,3,0,0,3,1,4,0,1,2,1,1,3,1,2,5,0.3229968547821045,-0.0,-0.0,0.25766026973724365,0.8248463869094849,2.0549590587615967,-0.0,-0.0,4.00244140625,0.967042863368988,0.6647182703018188,0.853230357170105,1.4148646593093872,1.2023615837097168,1.4701117277145386,2.0426177978515625,1.6252832412719727,1.6434221267700195,0.06972450017929077,3.025752544403076,2.51481294631958,1.5052454471588135,0.5832307934761047,1.0461840629577637,2.6818065643310547,0.036316677927970886,2.258457899093628,1.0080349445343018,1.160884976387024,1.4669908285140991,0.601723313331604,-0.0,1.52573561668396,2.328523635864258,2.0572104454040527,2.4306859970092773,2.8309223651885986,0.37833404541015625,4.2205047607421875,0.3696726858615875,0.8015437126159668,4.842854976654053,2.7429184913635254,1.3546618223190308,0.28373757004737854,0.5578195452690125,3.7588367462158203,1.8330941200256348,1.7737720012664795,1.6094748973846436,0,0,0,0,0,1,0,4
75,0,0,1,0,3,4,0,0,6,1,0,0,1,1,2,4,2,2,1,4,1,0,3,2,3,2,4,1,1,0,1,0,2,2,2,3,3,1,4,2,0,7,5,1,0,2,1,4,4,4,1,0,0,0,0,2,0,0,5,0,0,0,0,0,1,2,0,0,1,6,3,2,3,1,4,0,2,0,0,1,0,0,0,2,4,3,4,1,6,0,4,6,2,2,0,2,2,4,4,4,0.6090331077575684,-0.0,0.6072441339492798,-0.0,0.843458354473114,2.486659288406372,0.2380429059267044,-0.0,2.4360663890838623,2.777590274810791,2.4365134239196777,2.6411798000335693,3.4487226009368896,2.8016953468322754,4.082706451416016,2.287041664123535,0.9962684512138367,1.0583479404449463,0.2427176833152771,5.827914237976074,5.241762161254883,1.6461284160614014,0.7609552145004272,1.1057147979736328,2.2339706420898438,0.45501744747161865,4.224863052368164,2.1216907501220703,1.8829777240753174,3.1785497665405273,0.6633027791976929,0.6084239482879639,0.845779299736023,1.7114359140396118,2.365647554397583,2.1664998531341553,2.744260311126709,0.3724370002746582,7.92275857925415,0.695895254611969,1.4914090633392334,5.728542327880859,4.304521560668945,3.1643805503845215,0.5922542810440063,0.6520915031433105,2.530748128890991,2.4638664722442627,2.4145307540893555,3.6883206367492676,0,0,0,0,0,1,0,5
76,0,0,0,0,1,2,0,0,4,3,3,3,3,4,5,2,3,3,0,4,3,3,1,1,0,0,1,1,0,4,2,2,3,2,3,2,3,1,3,0,0,5,4,3,1,2,4,3,3,4,0,0,0,0,1,2,0,0,2,0,0,0,0,1,2,2,1,1,1,3,3,0,0,1,2,0,3,0,0,2,1,0,1,2,4,3,3,0,5,2,3,1,1,5,1,3,2,4,4,3,0.23547500371932983,-0.0,-0.0,-0.0,0.549167275428772,1.3945612907409668,0.15635085105895996,0.06007734686136246,1.8566317558288574,0.8413186073303223,0.7726408839225769,0.808098554611206,1.8251571655273438,1.4465913772583008,2.061123847961426,1.4485818147659302,1.6162079572677612,2.0268685817718506,0.5330595970153809,2.2798614501953125,2.132669687271118,1.0605430603027344,0.8081116676330566,0.694477915763855,1.0065937042236328,0.36653921008110046,1.6395355463027954,1.1382032632827759,1.0026509761810303,1.319251298904419,0.4972088932991028,-0.0,1.5121915340423584,1.6711992025375366,2.32496976852417,1.7144182920455933,1.426378607749939,0.5900126695632935,3.2529144287109375,0.7044388055801392,0.9585026502609253,3.0853936672210693,2.083967685699463,1.3526792526245117,0.3195742964744568,0.6518083214759827,1.8043529987335205,1.4215770959854126,1.3716647624969482,1.8719066381454468,0,0,0,0,0,1,0,6
77,0,0,0,0,0,5,0,0,3,3,3,3,4,2,3,5,1,2,0,5,3,4,1,0,0,1,3,3,4,3,2,0,1,2,4,3,3,0,4,1,2,4,3,3,2,1,2,3,3,3,0,0,1,0,1,2,0,0,2,4,3,3,2,3,5,2,1,1,0,6,6,2,1,0,3,0,4,2,1,4,0,0,1,1,2,1,3,0,8,0,1,6,4,3,0,0,1,3,3,4,0.6013786792755127,-0.0,-0.0,0.027346767485141754,1.0700745582580566,2.8863062858581543,0.0749041885137558,-0.0,2.5467894077301025,0.42851877212524414,0.29890960454940796,0.3668798804283142,1.7810274362564087,1.2090072631835938,1.5140256881713867,2.8247146606445312,1.5437344312667847,1.917999505996704,0.1647014170885086,4.64271354675293,4.159773826599121,1.2415895462036133,0.732124388217926,1.6288617849349976,2.0747342109680176,0.08561883866786957,3.210538625717163,0.7630512714385986,0.7208579778671265,1.5244412422180176,0.18024247884750366,-0.0,1.4383445978164673,2.1238043308258057,2.456608772277832,2.8171496391296387,2.13297700881958,0.4372124671936035,7.083124160766602,0.34599003195762634,1.7189242839813232,3.9776201248168945,2.522559642791748,1.4095512628555298,0.0907166600227356,0.29347920417785645,3.0004568099975586,1.0054417848587036,1.0519663095474243,1.9751580953598022,0,0,0,0,0,1,0,7
78,0,0,0,1,0,3,0,0,2,2,2,2,3,1,2,4,2,1,0,7,8,2,2,1,1,0,0,2,2,2,0,0,1,1,3,3,4,2,8,1,3,6,2,1,0,1,0,4,5,4,0,0,0,0,3,4,0,0,0,2,3,3,5,2,2,4,1,1,0,7,6,1,0,2,2,1,2,2,1,3,1,1,1,2,2,4,5,2,9,3,0,6,5,2,1,1,4,3,1,2,0.287436842918396,-0.0,-0.0,-0.0,1.163515329360962,1.889742374420166,0.03674013912677765,-0.0,2.0472850799560547,1.1572548151016235,1.0439879894256592,1.0895724296569824,2.0135931968688965,0.7183182239532471,1.488037347793579,1.9013118743896484,1.2290763854980469,1.9034314155578613,0.5052902102470398,4.516057014465332,3.827408790588379,1.384183645248413,1.1424413919448853,0.7389823198318481,1.5878697633743286,0.22540023922920227,2.8425536155700684,1.346596598625183,1.3714218139648438,0.9470726847648621,0.5233091711997986,0.39672666788101196,1.4593554735183716,2.3914546966552734,2.8697097301483154,1.7804657220840454,2.2853622436523438,0.6605019569396973,5.506932258605957,0.455973744392395,0.8753783702850342,7.1671295166015625,5.466784477233887,2.1278066635131836,0.6126388311386108,0.5623720288276672,3.835022449493408,2.8951854705810547,2.789947032928467,2.697584867477417,0,0,0,0,0,1,0,8
79,1,0,0,1,1,0,0,1,1,2,2,2,2,0,0,0,1,0,0,1,5,1,1,0,0,0,1,1,1,0,1,1,1,1,3,5,6,1,4,0,0,7,5,2,1,2,7,2,3,1,1,0,0,0,0,4,0,0,2,2,2,1,2,2,2,4,1,2,0,4,3,0,2,0,1,0,2,1,2,0,0,0,1,1,1,2,1,0,4,0,2,6,4,0,0,0,5,2,1,1,0.41833239793777466,-0.0,0.07515057921409607,0.04181960970163345,1.0695929527282715,3.4235634803771973,0.2653229832649231,-0.0,1.7168481349945068,1.992584228515625,1.9817116260528564,1.9648959636688232,3.383833408355713,1.508839726448059,2.3395931720733643,3.3558995723724365,0.8085205554962158,1.0035611391067505,0.14357805252075195,5.6669721603393555,4.886277198791504,1.4352970123291016,0.9516716599464417,1.096787691116333,1.6880543231964111,0.13315527141094208,2.7628445625305176,2.14548397064209,1.7629203796386719,1.8523428440093994,0.6186558604240417,0.6231702566146851,0.7384685277938843,1.4821624755859375,1.8322954177856445,2.539482593536377,2.97723388671875,0.7473450303077698,6.920984745025635,0.6067904233932495,1.1264336109161377,6.501158714294434,4.374323844909668,1.8764538764953613,0.8198080062866211,0.5801758766174316,3.8435721397399902,2.893416166305542,2.88851261138916,2.1319782733917236,0,0,0,0,0,1,0,9
80,0,0,0,0,0,3,0,0,1,2,2,2,2,2,0,2,1,2,0,4,2,1,2,0,2,0,4,2,2,1,0,0,1,3,3,2,2,0,4,1,1,7,5,1,2,1,4,0,2,1,1,0,0,0,2,2,0,0,2,4,4,4,4,0,0,2,2,2,0,3,0,0,0,2,3,1,3,4,4,0,2,1,2,3,3,2,3,0,6,1,0,8,5,3,1,0,7,2,2,4,0.29755184054374695,-0.0,0.13943378627300262,-0.0,0.624832272529602,2.546243190765381,0.31912368535995483,0.08244889229536057,1.9426004886627197,2.70586895942688,2.5757386684417725,2.5986552238464355,3.0585274696350098,1.0100452899932861,1.5837030410766602,2.5086827278137207,1.2246674299240112,1.7177046537399292,0.555368185043335,3.047381639480591,2.3704872131347656,1.235689640045166,0.8115277290344238,0.8823435306549072,1.4503459930419922,0.038871318101882935,2.4072721004486084,2.450444459915161,2.1018996238708496,1.267591118812561,0.6977042555809021,0.13646827638149261,1.2943358421325684,2.1975269317626953,2.488208293914795,2.146465539932251,2.2138142585754395,0.25839337706565857,4.5345234870910645,0.4636443853378296,0.44594621658325195,6.358374118804932,4.562981605529785,2.518141508102417,0.7883082628250122,0.9941457509994507,3.5845890045166016,2.791203260421753,2.891214609146118,2.8237979412078857,0,0,0,0,0,1,0,10
81,0,0,0,1,1,6,0,0,3,1,2,2,5,2,2,5,0,2,1,4,5,3,0,1,1,0,2,4,2,3,1,0,1,1,1,2,5,1,5,0,1,10,7,1,1,2,5,2,3,1,0,0,0,0,0,2,0,1,0,3,2,2,2,0,1,2,2,2,0,4,4,1,1,2,1,1,5,0,0,0,0,0,2,2,4,0,1,1,6,0,2,1,0,0,0,1,1,2,1,2,0.30982521176338196,-0.0,-0.0,-0.0,0.6470165252685547,1.7684235572814941,0.07645060122013092,0.09625578671693802,1.7340474128723145,0.9596346020698547,0.9707487225532532,0.9039584994316101,2.121990919113159,0.941110372543335,1.2394988536834717,1.8582524061203003,0.9069406986236572,1.4148471355438232,0.6475940942764282,2.7703607082366943,3.492831230163574,1.6055703163146973,0.9247731566429138,0.7708116769790649,1.0141527652740479,0.04584860801696777,2.208014488220215,1.3805190324783325,1.3460750579833984,1.1386553049087524,0.8399612903594971,0.31987398862838745,1.000579833984375,1.8977397680282593,2.5166516304016113,2.2767229080200195,2.7153143882751465,0.45988044142723083,4.179837226867676,0.5189162492752075,0.6800019145011902,6.504322052001953,5.086339950561523,1.8231456279754639,0.7196860313415527,1.1469186544418335,4.145591735839844,2.2162280082702637,2.204188108444214,1.8016165494918823,0,0,0,0,0,1,0,11
82,0,0,0,0,0,2,0,0,4,2,2,2,4,0,1,2,0,0,1,7,6,0,4,1,2,0,2,3,2,0,0,2,0,2,2,3,2,0,6,1,0,7,6,2,0,0,2,4,4,3,0,0,0,0,2,3,0,0,2,1,2,2,3,3,4,3,1,1,0,5,4,1,3,1,0,0,3,2,2,4,0,0,1,5,4,2,0,0,8,0,2,2,2,3,0,0,2,1,1,3,0.18136659264564514,-0.0,0.13780538737773895,-0.0,0.918885350227356,2.2213430404663086,0.18190795183181763,0.2467162311077118,2.8750216960906982,2.635618209838867,2.491589307785034,2.625502109527588,3.3782081604003906,0.27715814113616943,1.112565279006958,2.072268486022949,0.47637939453125,0.7491939663887024,0.3845466673374176,6.103913307189941,4.735527992248535,1.6798996925354004,1.588763952255249,1.3810615539550781,2.4474563598632812,0.04546046257019043,3.6443099975585938,2.2577052116394043,2.178910732269287,0.8386325836181641,0.3570250868797302,0.5402045845985413,0.4085765480995178,1.7495975494384766,2.2098684310913086,1.8901820182800293,2.7461211681365967,0.5845352411270142,7.530352592468262,0.5975016951560974,1.1971770524978638,6.415307521820068,4.5637526512146,2.8181068897247314,0.3806827962398529,0.6377166509628296,3.050907850265503,2.5336360931396484,2.5754971504211426,3.5589993000030518,0,0,0,0,0,1,0,12
83,1,0,0,0,1,3,0,0,2,0,1,1,2,0,1,3,0,0,0,2,3,1,1,1,2,0,0,0,0,0,0,0,0,2,3,3,1,0,4,1,0,3,2,2,0,1,2,1,2,2,0,0,0,1,4,4,0,0,1,0,0,0,0,0,0,4,1,0,0,0,0,3,1,1,2,2,2,0,0,0,0,0,1,0,0,1,4,0,2,0,0,5,1,0,0,1,2,3,3,0,0.3057655692100525,-0.0,-0.0,0.216251403093338,1.2698044776916504,2.3048014640808105,0.5025984048843384,-0.0,1.9017573595046997,1.0600355863571167,1.0028996467590332,1.0391361713409424,1.8262782096862793,1.160796880722046,1.4058431386947632,2.1243278980255127,0.9000649452209473,1.0803673267364502,0.25509417057037354,4.5174431800842285,3.477369785308838,1.0816478729248047,0.9573906660079956,1.4655532836914062,1.7024312019348145,0.10156156122684479,2.3915812969207764,0.7000244855880737,0.5359479784965515,0.8024694323539734,0.27447807788848877,0.08150534331798553,0.6693212985992432,0.900518536567688,1.1056733131408691,2.0655577182769775,1.4430651664733887,0.2748316526412964,5.405262470245361,-0.0,0.5256831049919128,4.636605739593506,3.2346649169921875,1.373949646949768,0.2078048437833786,0.05478590726852417,2.6196727752685547,1.5988104343414307,1.5113601684570312,2.267831325531006,0,0,0,0,0,1,0,13
84,0,0,0,1,0,3,0,0,3,1,1,1,4,2,3,3,3,3,0,7,4,1,0,0,2,0,1,4,2,2,0,0,3,3,2,2,0,0,9,0,1,4,4,3,0,0,2,2,2,3,0,0,0,0,3,4,1,0,2,1,1,1,1,4,6,4,1,1,2,2,2,0,2,0,1,0,0,1,1,4,0,0,0,1,1,1,2,1,3,0,0,6,4,1,1,2,2,4,4,1,0.015792280435562134,-0.0,-0.0,0.41369765996932983,0.5629411935806274,1.3619893789291382,0.02220052480697632,0.17825040221214294,3.6194584369659424,1.35065495967865,1.064121127128601,1.1901888847351074,1.9127047061920166,0.5929612517356873,0.7735732793807983,1.2616686820983887,1.4780235290527344,1.6998980045318604,-0.0,3.0752148628234863,2.758253812789917,1.5906147956848145,0.7854186296463013,1.121834635734558,2.844088554382324,0.3727208971977234,2.537594795227051,1.249108076095581,1.4789221286773682,0.9773331880569458,0.6008274555206299,-0.0,1.4788764715194702,2.0173771381378174,2.0202713012695312,1.2495591640472412,2.9650895595550537,0.6649589538574219,4.3003411293029785,0.586711049079895,0.6740612387657166,4.81925630569458,2.7282581329345703,1.7148807048797607,0.12582506239414215,0.4951459765434265,3.0680251121520996,1.4640398025512695,1.3943135738372803,2.254483938217163,0,0,0,0,0,0,1,0
85,1,0,0,0,0,5,0,0,0,0,0,0,0,1,1,5,4,4,0,2,2,0,2,0,1,0,2,1,1,0,0,0,4,5,5,5,0,0,2,0,1,3,3,5,0,0,6,0,0,5,0,0,0,0,1,5,0,0,3,2,2,2,4,2,3,4,0,0,0,3,2,1,1,1,2,0,2,3,3,3,1,1,0,2,3,2,0,0,5,1,0,0,0,1,1,1,3,0,0,1,0.12921474874019623,-0.0,-0.0,-0.0,0.4972270429134369,0.3473689556121826,0.2144944965839386,0.19331029057502747,3.214750289916992,0.43124115467071533,0.3467187285423279,0.4674036502838135,1.447344422340393,1.5706549882888794,2.3793604373931885,0.3789616823196411,1.7020280361175537,2.0381765365600586,0.5314158201217651,1.8641941547393799,1.2362016439437866,1.2966392040252686,1.1202043294906616,1.2164185047149658,1.6648130416870117,0.48678159713745117,1.9916988611221313,0.8129643201828003,0.719403862953186,0.9498990178108215,0.35109949111938477,-0.0,1.6287586688995361,2.0665769577026367,2.295642375946045,1.4725260734558105,1.956021785736084,0.7171000242233276,2.693711757659912,0.7931561470031738,0.7691195011138916,3.061523914337158,1.6263866424560547,1.4684338569641113,0.28476831316947937,0.7621477842330933,1.8021962642669678,1.8856189250946045,1.7542189359664917,1.8507850170135498,0,0,0,0,0,0,1,1
